"Entrez"	"Symbol"	"SRR2016907"	"SRR2016908"	"SRR2016914"	"SRR2016915"	"SRR2016916"	"SRR2016917"
"145270"	"PRIMA1"	0	0	2	0	52	0
"145282"	"MIPOL1"	174	227	135	116	254	174
"1453"	"CSNK1D"	9782	18216	22140	23065	23412	17525
"145376"	"PPP1R36"	26	86	9	0	4	20
"145389"	"SLC38A6"	47	127	55	41	160	223
"1454"	"CSNK1E"	872	871	313	192	626	249
"145407"	"ARMH4"	3	99	1	4	7	18
"145438"	"FRMD6-AS1"	7	24	13	15	20	17
"145447"	"ABHD12B"	114	20	117	147	276	324
"145482"	"PTGR2"	148	225	35	35	169	62
"145483"	"FAM161B"	295	237	88	74	54	98
"145497"	"LRRC74A"	1	0	7	0	5	0
"1455"	"CSNK1G2"	2105	4134	5421	5381	5500	4819
"145501"	"ISM2"	0	0	0	0	5	4
"145508"	"CEP128"	80	169	42	34	34	94
"145553"	"MDP1"	27	23	12	29	4	24
"145567"	"TTC7B"	208	478	320	161	516	418
"145581"	"LRFN5"	0	0	0	0	0	0
"1456"	"CSNK1G3"	712	463	327	335	416	574
"145624"	"PWAR1"	0	0	0	0	0	2
"145645"	"TERB2"	1	16	3	11	13	15
"145694"	"LOC145694"	0	0	0	2	6	5
"1457"	"CSNK2A1"	1387	1441	546	380	1345	1103
"145741"	"C2CD4A"	572	14	5	0	33	5
"145748"	"LYSMD4"	162	25	11	66	96	129
"145773"	"FAM81A"	55	131	0	14	5	0
"145781"	"GCOM1"	1	0	4	4	0	15
"145783"	"LOC145783"	18	76	34	8	24	10
"145788"	"C15orf65"	0	32	15	8	4	2
"145814"	"PGPEP1L"	0	0	1	3	0	5
"145820"	"LINC00924"	5	2	0	1	1	9
"145837"	"DRAIC"	22	0	4	2	9	0
"145845"	"LOC145845"	0	0	0	0	0	0
"145853"	"C15orf61"	37	18	6	7	44	27
"145858"	"C15orf32"	0	0	0	0	0	0
"145864"	"HAPLN3"	86	279	30	37	112	34
"145873"	"MESP2"	0	3	0	0	0	0
"1459"	"CSNK2A2"	897	551	415	235	1145	801
"145942"	"TMCO5A"	63	0	0	0	0	0
"145946"	"SPATA8"	0	0	0	0	0	0
"145957"	"NRG4"	0	15	2	0	0	10
"145978"	"LINC00052"	0	0	0	0	0	0
"146"	"ADRA1D"	0	27	0	0	2	0
"1460"	"CSNK2B"	350	463	276	351	439	320
"146050"	"ZSCAN29"	669	326	335	278	362	300
"146057"	"TTBK2"	1044	645	585	373	668	708
"146059"	"CDAN1"	438	202	71	121	159	181
"146167"	"SLC38A8"	0	0	0	0	0	0
"146177"	"VWA3A"	0	337	39	29	79	37
"146183"	"OTOA"	1	42	10	6	56	32
"146198"	"ZFP90"	616	433	182	135	225	173
"1462"	"VCAN"	1022	2428	2786	574	3256	6883
"146206"	"CARMIL2"	0	78	46	38	113	77
"146212"	"KCTD19"	5	30	18	16	38	22
"146223"	"CMTM4"	271	220	71	76	218	42
"146225"	"CMTM2"	1137	2124	4417	3704	2642	3472
"146227"	"BEAN1"	395	96	115	188	87	95
"146279"	"TEKT5"	0	15	0	0	3	0
"1463"	"NCAN"	0	10	0	0	0	0
"146310"	"RNF151"	0	13	0	0	2	0
"146325"	"PRR35"	0	0	0	0	0	0
"146330"	"FBXL16"	658	69	6	1	19	41
"146336"	"SSTR5-AS1"	27	0	2	0	8	8
"146378"	"C16orf92"	0	0	0	0	0	0
"146395"	"GSG1L"	0	0	3	1	0	18
"1464"	"CSPG4"	42	26	122	30	43	26
"146429"	"SLC22A31"	3176	147	15	5	1469	23
"146433"	"IL34"	0	13	5	4	104	4
"146434"	"ZNF597"	680	614	313	64	462	338
"146439"	"BICDL2"	656	1086	139	33	216	41
"146456"	"TMED6"	0	19	11	0	11	10
"146481"	"FRG2DP"	0	0	0	0	0	0
"1465"	"CSRP1"	1817	2794	607	500	2227	1180
"146512"	"FLJ30679"	0	0	0	2	13	0
"146513"	"LINC02135"	0	0	0	0	0	0
"146540"	"ZNF785"	125	95	33	34	55	60
"146542"	"ZNF688"	74	101	55	37	118	87
"146547"	"PRSS36"	0	25	114	53	89	56
"146556"	"C16orf89"	1695	1188	61	109	2644	95
"146562"	"C16orf71"	0	37	21	3	31	6
"1466"	"CSRP2"	377	53	10	10	50	24
"146664"	"MGAT5B"	0	149	0	1	9	0
"146691"	"TOM1L2"	847	960	695	570	1256	988
"146705"	"TEPSIN"	424	453	577	642	610	704
"146712"	"B3GNTL1"	783	861	1243	1111	1329	815
"146713"	"RBFOX3"	67	32	23	31	122	31
"146722"	"CD300LF"	444	1347	2304	2763	1821	2812
"146723"	"C17orf77"	0	1	10	15	3	12
"146754"	"DNAH2"	1603	734	74	82	163	119
"146760"	"RTN4RL1"	41	96	8	14	80	5
"146771"	"TCAM1P"	1	23	2	0	4	2
"146779"	"EFCAB3"	0	13	7	0	0	0
"146795"	"LINC02003"	0	0	0	0	0	0
"1468"	"SLC25A10"	348	445	15	4	92	16
"146802"	"SLC47A2"	0	7	1	0	0	0
"146822"	"CDRT15"	23	6	2	0	0	0
"146845"	"CFAP52"	0	99	55	6	6	7
"146849"	"CCDC42"	0	0	0	0	0	0
"146850"	"PIK3R6"	32	157	155	157	88	176
"146852"	"ODF4"	0	0	0	0	0	0
"146853"	"C17orf50"	31	0	0	0	0	0
"146857"	"SLFN13"	1603	858	680	598	863	693
"146861"	"SLC35G3"	7	2	8	7	5	10
"146862"	"UNC45B"	0	0	0	0	0	0
"146894"	"CD300LG"	25	3	6	5	13	0
"1469"	"CST1"	0	0	0	0	0	0
"146909"	"KIF18B"	26	63	10	43	12	18
"146923"	"RUNDC1"	311	379	310	261	420	482
"146956"	"EME1"	84	80	15	23	26	12
"147"	"ADRA1B"	0	16	0	0	19	0
"1470"	"CST2"	0	0	0	0	1	0
"147007"	"TMEM199"	244	371	301	436	367	603
"147011"	"PROCA1"	86	206	225	212	207	147
"147015"	"DHRS13"	265	375	273	1503	846	962
"147040"	"KCTD11"	125	68	45	68	265	66
"147081"	"LINC02210"	363	148	34	29	98	38
"147093"	"LINC00974"	0	0	0	0	0	0
"1471"	"CST3"	1750	2237	2668	2596	7030	3362
"147111"	"NOTUM"	0	0	5	0	72	0
"147138"	"TMC8"	777	1863	2677	2241	2206	1943
"147166"	"TRIM16L"	206	233	79	35	175	62
"147179"	"WIPF2"	2618	3010	3739	2182	2602	3531
"147183"	"KRT25"	0	0	0	0	0	0
"147184"	"TMEM99"	156	9	28	1	57	1
"147199"	"SCGB1C1"	0	0	2	0	0	0
"1472"	"CST4"	0	0	0	0	0	0
"147228"	"KRT17P1"	5	441	3	16	25	1
"147276"	"C18orf15"	35	2	2	4	0	0
"1473"	"CST5"	0	0	0	0	0	0
"147323"	"STARD6"	0	0	0	0	0	0
"147339"	"C18orf25"	1477	1039	1822	1204	1773	1812
"147372"	"CCBE1"	19	4	33	33	16	15
"147381"	"CBLN2"	0	0	0	0	6	0
"1474"	"CST6"	0	114	4	22	10	5
"147407"	"SLC25A52"	108	162	269	173	155	88
"147409"	"DSG4"	0	0	0	0	0	0
"147429"	"AQP4-AS1"	2	5	13	6	5	6
"147463"	"ANKRD29"	536	28	101	30	320	41
"147495"	"APCDD1"	222	128	37	19	102	37
"1475"	"CSTA"	649	983	2208	2148	1636	1523
"147525"	"LINC00526"	11	79	5	9	0	17
"1476"	"CSTB"	1787	4701	1827	1865	4120	3123
"147645"	"VSIG10L"	17	0	29	45	33	28
"147646"	"C19orf84"	0	0	6	18	2	18
"147650"	"SPACA6"	135	340	787	426	749	691
"147657"	"ZNF480"	256	520	47	42	124	85
"147658"	"ZNF534"	17	15	17	32	20	36
"147660"	"ZNF578"	133	53	20	16	25	18
"147664"	"ERVV-1"	0	0	0	0	0	0
"147670"	"SMIM17"	0	0	0	3	10	0
"147685"	"C19orf18"	0	36	0	0	5	11
"147686"	"ZNF418"	125	54	5	4	25	19
"147687"	"ZNF417"	1265	650	433	325	632	553
"147694"	"ZNF548"	242	437	57	62	345	107
"147699"	"PPM1N"	33	70	62	48	47	75
"1477"	"CSTF1"	459	1646	2355	809	1258	891
"147700"	"KLC3"	79	44	4	17	7	6
"147710"	"IGSF23"	0	31	6	0	0	5
"147719"	"LYPD4"	1	0	17	1	9	35
"147727"	"ILF3-DT"	518	484	273	624	483	321
"147741"	"ZNF560"	0	0	0	0	19	0
"147744"	"TMEM190"	51	22	16	13	22	0
"147746"	"HIPK4"	8	0	8	0	25	1
"147798"	"TMC4"	1491	841	67	385	847	380
"1478"	"CSTF2"	280	311	36	12	103	67
"147804"	"TPM3P9"	252	480	338	298	327	488
"147807"	"ZNF524"	206	97	82	80	109	136
"147808"	"ZNF784"	80	187	45	41	132	96
"147837"	"ZNF563"	214	0	0	11	10	23
"147841"	"SPC24"	14	3	3	4	4	4
"147872"	"CCDC155"	0	0	0	0	0	0
"1479"	"CSTF3"	329	206	79	38	221	161
"147906"	"DACT3"	13	46	28	20	20	18
"147912"	"SIX5"	294	253	7	1	99	0
"147920"	"IGFL2"	24	0	6	8	4	0
"147923"	"ZNF420"	116	102	29	36	70	121
"147929"	"ZNF565"	43	38	22	4	70	57
"147945"	"NLRP4"	0	0	0	0	0	0
"147947"	"ZNF542P"	133	103	11	34	159	59
"147948"	"ZNF582"	0	29	15	0	35	17
"147949"	"ZNF583"	59	48	8	3	53	6
"147965"	"FAM98C"	127	175	251	260	271	285
"147968"	"CAPN12"	839	119	18	6	68	9
"147991"	"DPY19L3"	1637	1388	2207	1175	1361	1557
"148"	"ADRA1A"	42	11	10	2	8	6
"148003"	"LGALS16"	0	0	0	0	0	0
"148014"	"TTC9B"	11	0	0	0	2	0
"148022"	"TICAM1"	389	1273	1195	899	780	468
"148046"	"CIRBP-AS1"	7	34	19	53	39	36
"148066"	"ZNRF4"	0	0	1	0	0	0
"148103"	"ZNF599"	61	83	4	11	39	13
"148109"	"FAM187B"	0	0	0	0	0	0
"148113"	"CILP2"	59	28	6	3	2	5
"148137"	"PROSER3"	388	438	208	129	316	281
"148145"	"LINC00906"	0	0	11	0	0	0
"148156"	"ZNF558"	1056	337	114	192	413	192
"148170"	"CDC42EP5"	0	0	0	3	14	2
"148189"	"LINC00662"	100	20	21	37	17	29
"148198"	"ZNF98"	108	191	96	7	19	132
"1482"	"NKX2-5"	0	0	0	0	0	0
"148203"	"ZNF738"	117	283	212	87	193	151
"148206"	"ZNF714"	886	311	217	85	285	229
"148213"	"ZNF681"	322	277	159	39	119	98
"148223"	"C19orf25"	185	424	296	361	262	205
"148229"	"ATP8B3"	112	52	65	69	54	90
"148231"	"LINC00905"	0	0	0	0	0	0
"148252"	"DIRAS1"	236	4	9	8	38	3
"148254"	"ZNF555"	367	88	33	20	109	61
"148266"	"ZNF569"	229	103	10	6	112	47
"148268"	"ZNF570"	199	139	32	13	96	95
"148281"	"SYT6"	0	0	0	0	0	0
"148304"	"C1orf74"	127	161	137	235	214	119
"148327"	"CREB3L4"	393	416	16	30	136	42
"148345"	"C1orf127"	1	37	1	0	11	2
"148362"	"BROX"	2302	1500	1167	1381	1192	2340
"148398"	"SAMD11"	121	3	0	0	17	4
"148413"	"MRPL20-AS1"	144	132	44	58	90	162
"148418"	"SAMD13"	0	0	39	0	0	12
"148423"	"C1orf52"	454	347	259	347	411	396
"148479"	"PHF13"	297	238	82	146	391	323
"148523"	"CIART"	340	219	20	12	60	26
"148534"	"TMEM56"	314	289	116	49	289	40
"148545"	"NBPF4"	0	12	2	9	1	0
"148581"	"UBE2U"	0	37	0	0	0	0
"1486"	"CTBS"	570	1345	2455	1927	1370	1865
"148641"	"SLC35F3"	56	7	0	8	62	0
"148645"	"LINC00337"	0	4	2	5	1	3
"1487"	"CTBP1"	1090	1779	943	885	1390	995
"148709"	"LOC148709"	3	23	14	12	2	16
"148713"	"PTPRVP"	0	0	4	0	8	0
"148738"	"HJV"	0	0	0	0	0	5
"148741"	"ANKRD35"	5	9	0	0	24	19
"148753"	"FAM163A"	0	0	1	0	0	0
"148756"	"OVAAL"	0	0	0	0	0	0
"148789"	"B3GALNT2"	221	227	46	20	138	58
"1488"	"CTBP2"	1645	2452	1804	1655	1345	1662
"148808"	"MFSD4A"	3945	1365	25	18	144	26
"148811"	"PM20D1"	0	0	5	2	0	16
"148823"	"GCSAML"	91	0	118	15	43	2
"148824"	"GCSAML-AS1"	0	0	0	0	0	0
"148867"	"SLC30A7"	1102	955	431	435	1002	870
"148870"	"CCDC27"	0	0	7	2	8	1
"148898"	"ZNF436-AS1"	62	71	9	12	15	0
"1489"	"CTF1"	23	75	16	15	79	19
"148930"	"KNCN"	0	0	0	0	0	0
"148932"	"MOB3C"	711	735	743	1592	1304	979
"148979"	"GLIS1"	0	0	0	0	0	0
"1490"	"CCN2"	982	697	449	148	1265	122
"149013"	"NBPF12"	9597	6711	5784	7048	7405	8915
"149018"	"LELP1"	0	0	0	0	0	0
"149041"	"RC3H1"	3313	3945	4273	3408	4306	5032
"149047"	"MGC27382"	0	0	4	0	122	0
"149069"	"DCDC2B"	0	17	40	20	15	41
"149076"	"ZNF362"	737	1305	375	141	386	383
"149086"	"LINC01225"	0	1	0	0	15	0
"149095"	"DCST1"	18	33	30	49	33	18
"1491"	"CTH"	448	135	133	21	120	160
"149111"	"CNIH3"	9	81	6	61	21	1
"149134"	"LINC01341"	14	48	20	0	44	5
"149175"	"MANEAL"	489	127	9	4	50	20
"149233"	"IL23R"	0	6	9	6	6	17
"149281"	"METTL11B"	0	0	0	0	0	0
"149297"	"FAM78B"	0	0	1	0	3	0
"1493"	"CTLA4"	203	247	79	12	144	59
"149345"	"SHISA4"	324	116	33	0	43	35
"149371"	"EXOC8"	1185	896	816	1059	902	1051
"149373"	"LOC149373"	0	0	0	0	0	0
"149420"	"PDIK1L"	552	225	39	16	112	101
"149428"	"BNIPL"	448	208	36	60	196	53
"149461"	"CLDN19"	6	8	7	9	24	7
"149465"	"CFAP57"	34	140	29	15	40	3
"149466"	"C1orf210"	304	156	16	19	72	9
"149473"	"CCDC24"	164	127	57	59	115	109
"149478"	"BTBD19"	1035	4765	3815	4421	3836	2464
"149483"	"CCDC17"	567	384	489	673	572	388
"149499"	"LRRC71"	5	107	26	16	29	0
"1495"	"CTNNA1"	5888	8784	2453	2029	7116	4422
"149563"	"SRARP"	0	0	3	0	0	0
"1496"	"CTNNA2"	0	0	0	0	0	0
"149603"	"RNF187"	2014	1499	333	282	929	552
"149620"	"CHIAP2"	389	0	10	1	121	79
"149628"	"PYHIN1"	49	5	84	129	194	63
"149643"	"SPATA45"	23	0	0	2	0	0
"149647"	"FAM71A"	656	339	32	78	94	36
"149684"	"LOC149684"	0	0	0	0	0	0
"149685"	"ADIG"	0	0	0	0	0	1
"149699"	"GTSF1L"	0	0	0	0	0	0
"1497"	"CTNS"	369	454	191	114	387	301
"149708"	"WFDC5"	0	12	9	0	8	0
"149773"	"APCDD1L-DT"	0	0	0	2	0	0
"149775"	"GNAS-AS1"	0	0	1	2	0	0
"149830"	"PRNT"	0	0	0	0	0	0
"149837"	"LINC00654"	299	916	503	116	413	291
"149840"	"SHLD1"	22	183	41	46	120	21
"1499"	"CTNNB1"	18748	9084	3755	3094	15792	6481
"149934"	"NCOR1P1"	23	19	20	18	13	18
"149950"	"NOL4L-DT"	0	0	0	0	0	0
"149951"	"COMMD7"	281	243	119	59	280	169
"149954"	"BPIFB4"	0	0	0	0	0	0
"149986"	"LSM14B"	623	1192	785	888	617	686
"149992"	"ANKRD30BP2"	102	0	0	0	18	0
"149998"	"LIPI"	0	0	0	0	0	0
"15"	"AANAT"	5	18	11	57	39	71
"150"	"ADRA2A"	355	63	18	0	24	3
"1500"	"CTNND1"	1028	672	158	86	552	267
"150000"	"ABCC13"	0	0	0	0	10	0
"150051"	"LOC150051"	25	0	0	0	3	0
"150082"	"LCA5L"	97	67	29	5	73	2
"150084"	"IGSF5"	0	11	1	4	0	0
"150094"	"SIK1"	14670	11958	12768	6231	11902	9642
"1501"	"CTNND2"	13	25	0	0	10	0
"150135"	"LINC00479"	12	0	0	0	0	0
"150142"	"ZNF295-AS1"	6	8	12	49	9	25
"150147"	"UMODL1-AS1"	0	16	11	0	0	0
"150159"	"SLC9B1"	0	4	7	0	0	0
"150160"	"CCT8L2"	0	0	0	0	0	0
"150165"	"XKR3"	0	23	59	119	52	0
"150185"	"LINC00895"	9	12	5	3	5	8
"150197"	"LINC00896"	0	0	2	0	0	0
"150209"	"AIFM3"	135	61	11	4	64	49
"150221"	"RIMBP3C"	0	51	6	0	0	8
"150223"	"YDJC"	95	104	44	17	122	65
"150244"	"ZDHHC8P1"	51	39	11	6	33	1
"150248"	"C22orf15"	16	29	21	19	25	1
"150274"	"HSCB"	233	153	44	36	41	64
"150275"	"CCDC117"	1488	1208	1376	742	788	612
"150280"	"HORMAD2"	0	0	0	9	0	0
"150290"	"DUSP18"	163	210	300	247	260	219
"150291"	"MORC2-AS1"	7	0	1	0	0	0
"150297"	"C22orf42"	0	0	2	0	0	0
"1503"	"CTPS1"	260	653	44	49	333	145
"150350"	"ENTHD1"	0	0	0	0	0	0
"150353"	"DNAJB7"	0	0	4	26	10	1
"150356"	"CHADL"	10	0	2	5	22	4
"150365"	"MEI1"	23	153	161	61	59	70
"150368"	"PHETA2"	82	140	17	22	114	31
"150372"	"NFAM1"	2582	6393	13542	12935	9225	13847
"150379"	"PNPLA5"	0	0	2	0	0	0
"150381"	"PRR34-AS1"	80	41	6	4	1	32
"150383"	"CDPF1"	69	60	4	22	19	7
"150384"	"GTSE1-DT"	0	0	0	0	7	0
"1504"	"CTRB1"	1	12	0	2	14	2
"150465"	"TTL"	826	640	528	258	733	987
"150468"	"CKAP2L"	13	156	31	80	37	14
"150472"	"CBWD2"	1322	1808	999	1566	1956	1927
"150483"	"TEKT4"	4	10	4	3	9	9
"150527"	"PRSS40A"	1	2	22	1	23	15
"150538"	"SATB2-AS1"	0	0	0	0	0	0
"150568"	"LINC01102"	0	4	8	3	6	2
"150572"	"SMYD1"	0	0	0	0	0	0
"150577"	"LINC01104"	0	0	0	0	0	1
"150590"	"C2orf15"	106	16	5	9	57	15
"150596"	"LINC01931"	0	0	0	0	1	0
"1506"	"CTRL"	190	511	689	1066	652	1085
"150622"	"SILC1"	17	0	0	8	2	2
"150677"	"OTOS"	0	0	0	0	0	0
"150678"	"COPS9"	312	274	79	106	145	102
"150681"	"OR6B3"	0	0	0	0	0	0
"150684"	"COMMD1"	3292	783	377	293	1924	1026
"150696"	"PROM2"	1001	2420	7	40	105	21
"150709"	"ANKAR"	68	79	46	9	40	31
"150726"	"FBXO41"	546	99	78	32	192	132
"150737"	"TTC30B"	159	108	24	40	34	59
"150759"	"LINC00342"	2167	1408	68	50	208	61
"150763"	"GPAT2"	68	117	40	0	50	0
"150771"	"ITPRIPL1"	0	21	4	19	44	19
"150776"	"LOC150776"	1169	1092	310	624	849	544
"150786"	"RAB6D"	572	585	562	330	783	601
"1508"	"CTSB"	17754	34808	14335	7884	38191	23959
"150864"	"FAM117B"	564	305	382	549	145	311
"1509"	"CTSD"	21350	40822	29508	24501	51852	38213
"150921"	"TCF23"	8	8	7	14	7	6
"150935"	"LOC150935"	3	11	6	0	0	3
"150946"	"GAREM2"	38	48	23	10	5	4
"150962"	"PUS10"	777	810	769	223	869	648
"150967"	"LINC01963"	34	50	54	54	10	41
"150992"	"LINC00309"	29	47	32	165	91	100
"151"	"ADRA2B"	102	601	542	153	487	542
"1510"	"CTSE"	499	130	42	70	529	11
"151009"	"LINC01106"	2408	279	27	34	333	74
"151011"	"SEPTIN10"	1166	289	244	208	638	283
"151050"	"KANSL1L"	735	620	334	541	687	507
"151056"	"PLB1"	151	529	675	886	935	1288
"1511"	"CTSG"	10	35	9	3	11	1
"151112"	"ZSWIM2"	0	0	0	0	0	0
"151121"	"LINC01854"	0	14	0	0	0	0
"151126"	"ZNF385B"	748	0	33	9	1292	54
"151171"	"LINC01107"	0	0	6	0	5	0
"151174"	"LINC02610"	0	2	16	0	0	5
"151176"	"ERFE"	177	39	13	2	7	3
"151188"	"ARL6IP6"	192	461	410	444	320	352
"151194"	"METTL21A"	860	1217	1642	669	889	900
"151195"	"CCNYL1"	641	950	985	369	1957	1174
"1512"	"CTSH"	6552	4161	2052	1007	17621	3200
"151230"	"KLHL23"	216	226	2	7	77	7
"151234"	"SULT1C2P1"	0	10	0	0	0	0
"151242"	"PPP1R1C"	131	57	5	0	6	4
"151246"	"SGO2"	21	59	41	30	38	45
"151254"	"C2CD6"	0	23	0	0	0	0
"151258"	"SLC38A11"	43	0	0	0	17	0
"151278"	"CCDC140"	0	0	0	0	6	0
"151295"	"SLC23A3"	14	1	8	8	10	4
"1513"	"CTSK"	178	486	341	185	253	228
"151300"	"LINC00608"	13	13	14	13	11	22
"151306"	"GPBAR1"	20	6	73	53	127	147
"151313"	"FAHD2B"	363	222	49	50	109	39
"151325"	"MYADML"	0	0	0	0	0	0
"151354"	"LRATD1"	808	239	24	11	60	23
"151393"	"RMDN2"	278	208	120	46	310	88
"1514"	"CTSL"	1384	4974	2044	1311	6493	2747
"151449"	"GDF7"	490	0	4	0	16	3
"151473"	"SLC16A14"	58	168	82	30	100	2
"151475"	"LINC01907"	80	11	15	9	1	15
"151477"	"LINC00471"	0	0	0	0	5	1
"151484"	"LOC151484"	0	0	0	0	0	0
"1515"	"CTSV"	105	225	16	4	42	3
"151507"	"MSL3P1"	103	134	146	251	157	120
"151516"	"ASPRV1"	230	827	1160	1839	985	1759
"151525"	"WDSUB1"	97	127	67	75	208	69
"151531"	"UPP2"	0	2	1	0	0	0
"151534"	"LBX2-AS1"	8	104	19	11	55	21
"151556"	"GPR155"	495	723	1698	1415	1392	2110
"151613"	"TTC14"	792	397	468	421	684	486
"151636"	"DTX3L"	2245	3520	2970	8930	2812	4024
"151647"	"TAFA4"	0	0	0	0	0	0
"151648"	"SGO1"	12	75	33	4	6	30
"151649"	"PP2D1"	68	131	166	131	310	346
"151651"	"EFHB"	65	143	35	44	16	36
"151658"	"LINC00635"	0	0	0	0	0	0
"1517"	"CTSLP2"	0	0	0	0	0	1
"151742"	"PPM1L"	285	463	138	43	292	266
"151790"	"WDR49"	0	177	39	13	150	56
"1518"	"CTSLP8"	0	0	10	0	19	0
"151827"	"LRRC34"	45	105	59	106	33	64
"151835"	"CPNE9"	0	8	15	9	37	32
"151871"	"DPPA2"	0	0	0	0	10	0
"151877"	"MAGI1-IT1"	0	0	0	0	0	0
"151887"	"CCDC80"	112	532	229	182	3173	335
"151888"	"BTLA"	161	138	113	124	15	35
"1519"	"CTSO"	204	776	206	147	808	469
"151903"	"CCDC12"	283	213	52	72	167	176
"151963"	"MB21D2"	32	435	88	31	312	157
"151987"	"PPP4R2"	1994	4711	5564	3946	4175	3906
"152"	"ADRA2C"	0	29	0	0	0	0
"1520"	"CTSS"	14738	51886	84664	62563	54220	78570
"152002"	"XXYLT1"	152	249	96	40	112	78
"152006"	"RNF38"	1778	2459	2154	1647	2180	2840
"152007"	"GLIPR2"	1543	4020	8359	10793	10618	13434
"152015"	"ROPN1B"	12	0	0	0	10	2
"152024"	"LINC00691"	0	0	0	0	19	0
"152048"	"LOC152048"	3	0	22	31	14	6
"152065"	"C3orf22"	0	0	0	0	10	0
"152078"	"PQLC2L"	33	0	0	0	12	10
"152098"	"ZCWPW2"	48	0	6	2	15	5
"1521"	"CTSW"	72	272	251	183	587	321
"152100"	"CMC1"	223	91	50	151	181	183
"152110"	"NEK10"	1	114	35	17	21	33
"152118"	"C3orf79"	0	0	4	0	6	0
"152137"	"CCDC50"	100	576	325	196	1368	774
"152138"	"PYDC2"	0	0	0	0	0	0
"152185"	"SPICE1"	37	80	32	17	109	43
"152189"	"CMTM8"	286	187	15	19	60	14
"152195"	"NUDT16P1"	192	184	78	163	219	127
"1522"	"CTSZ"	2958	8026	7996	7158	14652	11153
"152206"	"CCDC13"	26	115	28	34	33	66
"152217"	"NCBP2AS2"	0	74	60	4	103	71
"152225"	"LINC02085"	42	91	71	106	80	149
"152273"	"FGD5"	136	171	339	136	1210	1160
"152274"	"LINC02011"	19	0	0	0	0	0
"1523"	"CUX1"	4502	1986	3072	2090	3091	2666
"152302"	"CIDECP1"	965	2149	3454	952	2057	2773
"152330"	"CNTN4"	215	3	11	5	17	5
"1524"	"CX3CR1"	42	149	148	131	93	241
"152404"	"IGSF11"	0	0	3	0	0	0
"152405"	"TEX55"	0	0	0	0	0	0
"152485"	"ZNF827"	199	337	34	9	208	36
"1525"	"CXADR"	2051	1236	132	83	959	39
"152503"	"SH3D19"	1124	511	48	51	555	62
"152518"	"NFXL1"	81	149	93	269	109	1658
"152519"	"NIPAL1"	150	39	3	24	105	20
"152559"	"PAQR3"	821	279	145	97	396	167
"152573"	"SHISA3"	5157	0	1	0	50	11
"152578"	"LINC01618"	0	0	0	0	0	0
"152579"	"SCFD2"	141	287	36	11	166	102
"152586"	"MGAT4D"	0	0	0	0	0	0
"152641"	"WWC2-AS2"	33	0	0	0	0	2
"152687"	"ZNF595"	200	242	121	77	226	143
"1527"	"TEX28"	21	55	32	339	54	26
"152742"	"LINC01085"	0	0	0	16	0	0
"152756"	"FAM218A"	0	0	0	0	3	0
"152789"	"JAKMIP1"	0	0	7	0	0	0
"1528"	"CYB5A"	6052	316	398	147	2481	439
"152815"	"THAP6"	298	240	233	157	314	200
"152816"	"ODAPH"	8	4	12	30	11	6
"152831"	"KLB"	1	23	16	26	398	14
"152877"	"FAM53A"	12	14	15	7	21	7
"152926"	"PPM1K"	830	382	204	313	260	297
"152940"	"C4orf45"	12	11	0	0	9	13
"152992"	"TRMT44"	4	233	62	18	199	93
"153"	"ADRB1"	10	1	5	15	38	18
"153020"	"RASGEF1B"	1058	2737	1877	1140	7159	4802
"153090"	"DAB2IP"	1555	1288	36	33	514	38
"153129"	"SLC38A9"	676	266	138	96	255	149
"153163"	"MGC32805"	63	18	2	28	41	6
"153201"	"SLC36A2"	7	7	12	31	6	9
"153218"	"SPINK13"	43	0	0	0	0	0
"153222"	"CREBRF"	2151	4545	4894	4838	4007	5956
"153241"	"CEP120"	678	823	652	511	617	933
"153328"	"SLC25A48"	0	2	0	0	0	0
"153339"	"TMEM167A"	3801	2206	2248	1647	2468	2561
"153364"	"MBLAC2"	284	12	18	22	43	15
"153396"	"TMEM161B"	708	238	211	144	347	228
"1534"	"CYB561"	1794	1842	500	445	676	521
"153443"	"SRFBP1"	286	264	42	63	134	125
"153469"	"JAKMIP2-AS1"	0	0	0	0	0	0
"153478"	"PLEKHG4B"	2020	2889	25	6	44	27
"1535"	"CYBA"	1814	4653	6978	6411	6079	5705
"153527"	"ZMAT2"	1334	2687	2424	2259	2135	2270
"153562"	"MARVELD2"	1146	744	49	10	206	27
"153571"	"C5orf38"	136	173	0	1	68	1
"153572"	"IRX2"	2325	2723	28	45	310	27
"153579"	"BTNL9"	39	46	26	6	28	9
"1536"	"CYBB"	3784	9952	11111	6430	15983	23863
"153642"	"ARSK"	111	124	38	33	93	49
"153643"	"FAM81B"	143	405	23	10	18	3
"153657"	"TTC23L"	74	4	13	0	16	3
"153684"	"LOC153684"	259	77	28	45	52	90
"1537"	"CYC1"	843	533	319	84	666	390
"153733"	"CCDC112"	379	268	168	180	202	201
"153743"	"PPP1R2B"	416	511	558	631	550	617
"153745"	"FAM71B"	0	0	0	0	0	0
"153768"	"PRELID2"	85	56	12	14	2	27
"153769"	"SH3RF2"	462	272	15	19	41	18
"153770"	"PLAC8L1"	0	0	0	0	9	0
"1538"	"CYLC1"	0	0	0	0	0	0
"153830"	"RNF145"	9984	4669	3396	3319	8565	2558
"1539"	"CYLC2"	1	1	1	2	0	1
"153910"	"LOC153910"	0	0	0	0	0	0
